majorSeq,schoolName,majorName
86,대구대학교,기계공학부(기계공학전공)
86,대구대학교,기계융복합공학과
86,대구대학교,기계자동차공학부
86,동국대학교 WISE캠퍼스,기계시스템공학전공
86,동국대학교 WISE캠퍼스,기계시스템공학과
86,동양대학교,스마트기계부품소재학과
86,동양대학교,스마트기계공학과
86,영남대학교,첨단기계전공
86,영남대학교,기계시스템전공
86,영남대학교,기계공학부
86,포항공과대학교,기계공학과
86,경남대학교,방산기계공학전공
86,경남대학교,기계시스템디자인공학전공
86,경남대학교,기계공학부
86,경남대학교,기계로봇모빌리티공학전공
86,경남대학교,스마트기계융합공학전공
86,경남대학교,기계융합공학과(중소기업계약학과)
86,경상국립대학교,기계항공정보융합공학부(기계공학전공)
86,경상국립대학교,기계공학전공
86,경상국립대학교,기계융합공학과
86,경상국립대학교,기계항공정보융합공학부
86,경상국립대학교,스마트에너지기계공학과
86,경상국립대학교,정밀기계시스템전공
86,경상국립대학교,기계시스템공학과
86,경상국립대학교,스마트자동화공학과
86,경상국립대학교,기계공학부
86,경상국립대학교,기계소재융합공학부
86,경상국립대학교,실습선
86,국립창원대학교,에너지융합공학과
86,국립창원대학교,기계공학부
86,국립창원대학교,기계공학부 스마트제조융합전공
86,국립창원대학교,기계공학부 기계공학전공
86,부산대학교,바이오산업기계공학과
86,인제대학교,기계자동차공학부
86,제주국제대학교,기계자동차공학과
86,제주대학교,기계시스템공학과
86,제주대학교,기계공학전공
86,홍익대학교 세종캠퍼스,기계정보공학과
88,서울과학기술대학교,기계시스템디자인공학과
88,홍익대학교,기계ㆍ시스템디자인공학과
88,경성대학교,글로벌기계설계공학전공
88,국립부경대학교,기계설계공학전공
88,신라대학교,기계설계공학전공
88,영산대학교,기계설계전공
88,영산대학교,기계설계학과
88,충남대학교,기계설계공학과
88,경북대학교,기계공학부 기계설계학전공
88,한국공학대학교,기계설계공학부(지능형모빌리티전공)
88,한국공학대학교,기계설계공학부(기계설계전공)
88,한국공학대학교,기계설계・시스템공학과
88,한국공학대학교,기계설계공학부
88,강원대학교,기계설계공학과
88,강원대학교,기계설계공학전공
88,국립한국교통대학교,항공・기계설계학과
88,국립공주대학교,기계설계공학전공
88,한국기술교육대학교,기계설계공학과
88,국립군산대학교,기계공학부(기계설계공학전공)
88,원광대학교,기계설계공학과
88,전북대학교,기계설계공학부
88,전북대학교,기계설계공학부(나노바이오기계시스템공학전공)
88,전북대학교,기계설계공학부(기계설계공학전공)
88,전주대학교,기술융합디자인공학과
88,전남대학교,기계설계공학부
88,전남대학교,기계설계공학과
88,국립경국대학교,기계설계공학과
88,국립금오공과대학교,기계설계공학과
88,대구대학교,기계공학부(기계설계공학전공)
88,영남대학교,기계설계전공
96,국민대학교,나노소재전공
96,서경대학교,나노융합공학과
96,세종대학교,나노신소재공학과
96,이화여자대학교,화학・나노과학전공
96,한양대학교,유기나노공학과
96,국립부경대학교,나노융합공학과
96,국립부경대학교,나노융합공학전공
96,부산대학교,나노응용공학과
96,연세대학교,나노과학공학전공
96,인천대학교,나노바이오공학전공
96,충남대학교,나노소재공학과
96,성균관대학교,나노공학과
96,강원대학교,나노응용공학과
96,국립한국교통대학교,나노화학소재공학전공
96,전북대학교,고분자섬유나노공학부(고분자ㆍ나노공학전공)
96,전주대학교,나노신소재공학과
96,경북대학교,나노신소재공학과
96,경상국립대학교,나노신소재공학부
96,인제대학교,나노융합공학부
96,홍익대학교 세종캠퍼스,나노신소재학과
10049,국립부경대학교,냉동공조공학전공
10049,국립한국해양대학교,기계공학부(냉동공조공학전공)
10049,동명대학교,냉동공조공학과
10049,전남대학교,냉동공조공학과
118,서경대학교,도시공학과
118,서울시립대학교,융합전공학부 도시공학-국제도시개발학 전공
118,서울시립대학교,도시공학과
118,서울시립대학교,융합전공학부 도시공학-도시부동산기획경영학 전공
118,연세대학교,도시공학과
118,중앙대학교,사회기반시스템공학부(도시시스템공학전공)
118,한양대학교,도시공학과
118,한양사이버대학교,디지털건축도시공학과
118,홍익대학교,건설·도시공학부 도시공학전공
118,홍익대학교,도시공학과
118,경성대학교,도시공학과
118,경성대학교,건설환경도시공학부
118,국립한국해양대학교,물류・환경・도시인프라공학부(건설공학전공)
118,동아대학교,도시계획공학과
118,동아대학교,도시공학과
118,동의대학교,도시공학전공
118,동의대학교,도시공학과
118,부산대학교,도시공학과
118,부산대학교,건설융합학부 도시공학전공
118,안양대학교,스마트시티공학전공
118,안양대학교,스마트시티공학과
118,인천대학교,도시환경공학부
118,인천대학교,도시공학과
118,인천대학교,도시건설공학과
118,인천대학교,도시건설공학전공
118,인하대학교,사회인프라공학과
118,국립한밭대학교,도시공학과
118,목원대학교,도시・환경・화학공학과
118,목원대학교,도시공학과
118,울산과학기술원,지구환경도시건설공학과
118,울산과학기술원,도시환경공학과
118,울산과학기술원,도시환경공학부
118,가천대학교,스마트시티융합학과
118,가천대학교,스마트시티학과
118,경기대학교,스마트시티공학부
118,경기대학교,도시·교통공학전공
118,대진대학교,스마트시티전공
118,대진대학교,스마트건설・환경공학부
118,성결대학교,도시디자인정보공학과
118,안양대학교,도시환경바이오공학부
118,안양대학교,도시정보공학전공
118,안양대학교,도시정보공학과
118,협성대학교,도시공학과
118,한라대학교,도시인프라공학과
118,국립한국교통대학교,도시·교통공학전공
118,충북대학교,도시공학과
118,상명대학교,그린스마트시티학과
118,원광대학교,도시공학과
118,전북대학교,도시공학과
118,대구대학교,도시·조경학부(도시계획공학전공)
118,영남대학교,도시공학과
118,경상국립대학교,도시공학과
118,경상국립대학교,건축도시토목공학부(도시공학전공)
118,인제대학교,토목도시환경공학부
118,창신대학교,디지털도시건설학과
118,고려대학교 세종캠퍼스,스마트도시학부
532,명지대학교 인문캠퍼스,디지털콘텐츠디자인학과
532,성공회대학교,디지털컨텐츠학과
532,성공회대학교,미디어콘텐츠융합학부
532,성공회대학교,디지털콘텐츠전공
532,세종대학교,디지털콘텐츠학과
532,동명대학교,디지털콘텐츠전공
532,동명대학교,디지털공연예술전공
532,동명대학교,디지털콘텐츠학과
532,동서대학교,게임학과(예체능)
532,동서대학교,디지털콘텐츠학부
532,동의대학교,디지털콘텐츠학과
532,동의대학교,디지털문화콘텐츠학전공
532,동의대학교,디지털콘텐츠학전공
532,동의대학교,디지털문화콘텐츠공학과
532,부산외국어대학교,영상콘텐츠융합전공
532,광주여자대학교,AI미디어콘텐츠학과
532,경희대학교,디지털콘텐츠학과
532,동양대학교,게임학부
532,수원대학교,디지털콘텐츠
532,평택대학교,스마트콘텐츠전공
532,한국외국어대학교,디지털콘텐츠학부
532,한신대학교,디지털문화콘텐츠학과
532,한신대학교,디지털문화콘텐츠학전공
532,한신대학교,디지털영상문화콘텐츠학
532,건양대학교,디지털콘텐츠학과
532,건양대학교,디지털콘텐츠전공
532,나사렛대학교,디지털콘텐츠학과
532,상명대학교,예술학부 디지털콘텐츠전공
532,원광대학교,디지털콘텐츠공학과
532,호원대학교,K-콘텐츠제작학과
532,동신대학교,디지털콘텐츠학과
532,동양대학교,디지털콘텐츠학과
532,영산대학교,게임ㆍ콘텐츠전공
10116,광운대학교,로봇학부 AI로봇전공
10116,광운대학교,로봇학부 정보제어ㆍ지능시스템전공
10116,광운대학교,로봇학부
10116,동국대학교,기계로봇에너지공학과
10116,서울디지털대학교,기계로봇공학과
10116,세종대학교,AI로봇학과
10116,국립부경대학교,지능형로봇융합전공
10116,부산외국어대학교,전자로봇ㆍ보안학부(전자로봇전공)
10116,부산외국어대학교,전자로봇ㆍ보안학부(스마트융합보안전공)
10116,영산대학교,지능로봇공학과
10116,인천대학교,기계・로봇공학전공
10116,인천대학교,바이오-로봇시스템공학과
10116,목원대학교,지능로봇공학과
10116,목원대학교,로봇학과
10116,배재대학교,드론・로봇공학과
10116,계명대학교,로봇공학전공
10116,전남대학교,로봇공학융합전공
10116,호남대학교,로봇드론공학과
10116,대진대학교,휴먼・로봇융합전공
10116,한경국립대학교,ICT로봇공학전공
10116,한국공학대학교,로봇메카트로닉스공학과
10116,한국공학대학교,메카트로닉스공학부(AI로봇전공)
10116,한양대학교 ERICA캠퍼스,스마트융합공학부 로봇융합전공
10116,한림대학교,AI로봇융합전공
10116,국립한국교통대학교,AI로봇공학과
10116,충북대학교,지능로봇공학과
10116,상명대학교,휴먼지능로봇공학과
